TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
02/05/2011 22:45:37,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.2468551E+02, -0.8596191E+03, -0.4937102E+03
02/05/2011 23:00:01,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.2395371E+02, -0.8328185E+03, -0.4790744E+03
02/05/2011 23:15:05,  0.1999998E+02,  0.0000000E+00,  0.1999998E+03, -0.5213709E+02, -0.1808543E+04, -0.1042742E+04
02/05/2011 23:31:13,  0.2000010E+02,  0.0000000E+00,  0.2000009E+03, -0.7915306E+02, -0.2730158E+04, -0.1583061E+04
02/05/2011 23:45:10,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.8465219E+02, -0.2895283E+04, -0.1693044E+04
03/05/2011 00:00:15,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.7983874E+02, -0.2697688E+04, -0.1596775E+04
03/05/2011 00:15:48,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03, -0.1014264E+03, -0.3370652E+04, -0.2028529E+04
03/05/2011 00:30:17,  0.1999993E+02,  0.0000000E+00,  0.1999993E+03, -0.1292893E+03, -0.4185955E+04, -0.2585785E+04
03/05/2011 00:45:03,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03, -0.1355072E+03, -0.4226076E+04, -0.2710145E+04
03/05/2011 01:00:10,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03, -0.1269528E+03, -0.3791441E+04, -0.2539056E+04
03/05/2011 01:15:02,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03, -0.1334302E+03, -0.3794333E+04, -0.2668605E+04
03/05/2011 01:30:56,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03, -0.1501395E+03, -0.3996625E+04, -0.3002792E+04
03/05/2011 01:46:01,  0.1999998E+02,  0.0000000E+00,  0.1999998E+03, -0.1516743E+03, -0.3754609E+04, -0.3033488E+04
03/05/2011 02:00:03,  0.2000002E+02,  0.0000000E+00,  0.2000003E+03, -0.1465419E+03, -0.3376197E+04, -0.2930838E+04
03/05/2011 02:15:05,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.1441907E+03, -0.3081484E+04, -0.2883814E+04
03/05/2011 02:30:07,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.1454294E+03, -0.2890917E+04, -0.2908590E+04
03/05/2011 02:45:03,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.1417969E+03, -0.2619278E+04, -0.2835939E+04
03/05/2011 03:00:05,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.1348527E+03, -0.2323825E+04, -0.2697054E+04
03/05/2011 03:15:11,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1233766E+03, -0.2003632E+04, -0.2467533E+04
03/05/2011 03:30:44,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.1154932E+03, -0.1778274E+04, -0.2309865E+04
03/05/2011 03:45:30,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03, -0.1133318E+03, -0.1668499E+04, -0.2266635E+04
03/05/2011 04:00:15,  0.1999998E+02,  0.0000000E+00,  0.1999998E+03, -0.1123915E+03, -0.1590487E+04, -0.2247831E+04
03/05/2011 04:15:35,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.9296113E+02, -0.1259558E+04, -0.1859222E+04
03/05/2011 04:30:18,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.7396299E+02, -0.9643617E+03, -0.1479260E+04
03/05/2011 04:45:25,  0.2000010E+02,  0.0000000E+00,  0.2000011E+03, -0.6224988E+02, -0.7886997E+03, -0.1244997E+04
03/05/2011 05:00:37,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.5920509E+02, -0.7383859E+03, -0.1184102E+04
03/05/2011 05:15:29,  0.2000010E+02,  0.0000000E+00,  0.2000011E+03, -0.3234843E+02, -0.3346786E+03, -0.6469685E+03
03/05/2011 05:30:07,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.2600983E+01,  0.1840647E+03, -0.5201966E+02
03/05/2011 05:45:34,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03,  0.9304402E+01,  0.4526966E+03,  0.1860881E+03
03/05/2011 06:00:07,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.8756287E+01,  0.4243068E+03,  0.1751257E+03
03/05/2011 06:15:58,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.3060283E+02,  0.1071099E+04,  0.6120566E+03
03/05/2011 06:30:01,  0.1999985E+02,  0.0000000E+00,  0.1999985E+03,  0.5745623E+02,  0.2010968E+04,  0.1149125E+04
03/05/2011 06:45:05,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.6458666E+02,  0.2260533E+04,  0.1291733E+04
03/05/2011 07:00:02,  0.2000010E+02,  0.0000000E+00,  0.2000011E+03,  0.5968233E+02,  0.2088882E+04,  0.1193647E+04
03/05/2011 07:15:03,  0.1999998E+02,  0.0000000E+00,  0.1999998E+03,  0.8010190E+02,  0.2803566E+04,  0.1602038E+04
03/05/2011 07:30:26,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03,  0.1040408E+03,  0.3641427E+04,  0.2080816E+04
03/05/2011 07:45:17,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03,  0.1098092E+03,  0.3843322E+04,  0.2196184E+04
03/05/2011 08:00:42,  0.2000010E+02,  0.0000000E+00,  0.2000011E+03,  0.1024384E+03,  0.3585344E+04,  0.2048768E+04
03/05/2011 08:15:23,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.1092330E+03,  0.3823156E+04,  0.2184661E+04
03/05/2011 08:30:04,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03,  0.1258919E+03,  0.4406215E+04,  0.2517837E+04
03/05/2011 08:45:31,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03,  0.1278340E+03,  0.4474188E+04,  0.2556679E+04
03/05/2011 09:00:02,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03,  0.1205184E+03,  0.4218146E+04,  0.2410369E+04
03/05/2011 09:16:13,  0.2000006E+02,  0.0000000E+00,  0.2000005E+03,  0.1078767E+03,  0.3775684E+04,  0.2157533E+04
03/05/2011 09:30:19,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.1017924E+03,  0.3562733E+04,  0.2035847E+04
03/05/2011 09:45:58,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.9026629E+02,  0.3159320E+04,  0.1805326E+04
03/05/2011 10:00:03,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03,  0.8399479E+02,  0.2939817E+04,  0.1679896E+04
03/05/2011 10:15:20,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03,  0.6156027E+02,  0.2154609E+04,  0.1231205E+04
03/05/2011 10:30:07,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03,  0.4519954E+02,  0.1581984E+04,  0.9039907E+03
03/05/2011 10:45:16,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.3725132E+02,  0.1303796E+04,  0.7450262E+03
03/05/2011 11:00:28,  0.1999998E+02,  0.0000000E+00,  0.1999998E+03,  0.3754421E+02,  0.1314047E+04,  0.7508842E+03
03/05/2011 11:15:40,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.1255577E+02,  0.4396465E+03,  0.2511155E+03
03/05/2011 11:30:56,  0.2000004E+02,  0.0000000E+00,  0.2000005E+03, -0.1534042E+02, -0.5357723E+03, -0.3068083E+03
03/05/2011 11:45:02,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.2474210E+02, -0.8638188E+03, -0.4948418E+03
03/05/2011 12:00:01,  0.1999998E+02,  0.0000000E+00,  0.1999999E+03, -0.2348313E+02, -0.8192057E+03, -0.4696625E+03
03/05/2011 12:15:57,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03, -0.5204860E+02, -0.1814134E+04, -0.1040972E+04
03/05/2011 12:31:04,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03, -0.8605310E+02, -0.2991010E+04, -0.1721061E+04
03/05/2011 12:45:11,  0.2000002E+02,  0.0000000E+00,  0.2000003E+03, -0.9553952E+02, -0.3304273E+04, -0.1910790E+04
03/05/2011 13:00:37,  0.2000010E+02,  0.0000000E+00,  0.2000010E+03, -0.9001306E+02, -0.3089977E+04, -0.1800260E+04
03/05/2011 13:15:12,  0.1999990E+02,  0.0000000E+00,  0.1999991E+03, -0.1059093E+03, -0.3597903E+04, -0.2118184E+04
03/05/2011 13:30:22,  0.2000011E+02,  0.0000000E+00,  0.2000011E+03, -0.1241704E+03, -0.4148026E+04, -0.2483407E+04
03/05/2011 13:45:50,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1234259E+03, -0.4030105E+04, -0.2468518E+04
03/05/2011 14:00:30,  0.1999997E+02,  0.0000000E+00,  0.1999997E+03, -0.1100225E+03, -0.3497511E+04, -0.2200449E+04
03/05/2011 14:15:40,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.1163645E+03, -0.3583412E+04, -0.2327290E+04
03/05/2011 14:31:13,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.1354392E+03, -0.3996440E+04, -0.2708784E+04
03/05/2011 14:45:43,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.1391989E+03, -0.3904255E+04, -0.2783979E+04
03/05/2011 15:00:08,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.1359464E+03, -0.3601081E+04, -0.2718928E+04
03/05/2011 15:15:08,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03, -0.1322628E+03, -0.3295521E+04, -0.2645256E+04
03/05/2011 15:30:47,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03, -0.1325960E+03, -0.3093933E+04, -0.2651920E+04
03/05/2011 15:45:19,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.1251323E+03, -0.2738270E+04, -0.2502647E+04
03/05/2011 16:00:29,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1132417E+03, -0.2328586E+04, -0.2264835E+04
03/05/2011 16:15:42,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.9636039E+02, -0.1867821E+04, -0.1927208E+04
03/05/2011 16:30:06,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.8535341E+02, -0.1575201E+04, -0.1707069E+04
03/05/2011 16:45:04,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.7779785E+02, -0.1377192E+04, -0.1555958E+04
03/05/2011 17:00:34,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.7297197E+02, -0.1243700E+04, -0.1459440E+04
03/05/2011 17:15:38,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03, -0.5068190E+02, -0.8156561E+03, -0.1013638E+04
03/05/2011 17:30:04,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.2599081E+02, -0.3477830E+03, -0.5198165E+03
03/05/2011 17:45:05,  0.2000037E+02,  0.0000000E+00,  0.2000037E+03, -0.1382402E+02, -0.1241659E+03, -0.2764805E+03
03/05/2011 18:00:09,  0.2000006E+02,  0.0000000E+00,  0.2000007E+03, -0.1026094E+02, -0.5751740E+02, -0.2052189E+03
03/05/2011 18:15:12,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.1286869E+02,  0.5119720E+03,  0.2573738E+03
03/05/2011 18:30:21,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03,  0.3465021E+02,  0.1212757E+04,  0.6930043E+03
03/05/2011 18:45:46,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03,  0.3924487E+02,  0.1373570E+04,  0.7848973E+03
03/05/2011 19:00:42,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03,  0.3276259E+02,  0.1146691E+04,  0.6552518E+03
03/05/2011 19:15:16,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.5051866E+02,  0.1768153E+04,  0.1010373E+04
03/05/2011 19:30:06,  0.2000018E+02,  0.0000000E+00,  0.2000018E+03,  0.8194900E+02,  0.2868215E+04,  0.1638980E+04
03/05/2011 19:45:32,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.8826861E+02,  0.3089401E+04,  0.1765372E+04
03/05/2011 20:00:02,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03,  0.8566723E+02,  0.2998354E+04,  0.1713345E+04
03/05/2011 20:15:48,  0.1999997E+02,  0.0000000E+00,  0.1999997E+03,  0.9699245E+02,  0.3394736E+04,  0.1939849E+04
03/05/2011 20:30:08,  0.1999998E+02,  0.0000000E+00,  0.1999998E+03,  0.1149212E+03,  0.4022243E+04,  0.2298425E+04
03/05/2011 20:45:52,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03,  0.1148335E+03,  0.4019174E+04,  0.2296671E+04
03/05/2011 21:00:37,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.1029578E+03,  0.3603523E+04,  0.2059156E+04
03/05/2011 21:15:45,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.9598676E+02,  0.3359536E+04,  0.1919735E+04
03/05/2011 21:31:17,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.9721819E+02,  0.3402637E+04,  0.1944364E+04
03/05/2011 21:45:11,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03,  0.9781363E+02,  0.3423477E+04,  0.1956273E+04
03/05/2011 22:00:24,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03,  0.8712002E+02,  0.3049201E+04,  0.1742400E+04
03/05/2011 22:15:06,  0.2000011E+02,  0.0000000E+00,  0.2000011E+03,  0.6585477E+02,  0.2304917E+04,  0.1317095E+04
03/05/2011 22:30:40,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03,  0.4670184E+02,  0.1634564E+04,  0.9340368E+03
03/05/2011 22:45:58,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03,  0.3746258E+02,  0.1311190E+04,  0.7492515E+03
03/05/2011 23:01:18,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03,  0.3081715E+02,  0.1078600E+04,  0.6163430E+03
03/05/2011 23:16:03,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.5665161E+01,  0.1987322E+03,  0.1133032E+03
03/05/2011 23:30:05,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.1755446E+02, -0.6122228E+03, -0.3510891E+03
03/05/2011 23:45:21,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.2534570E+02, -0.8831077E+03, -0.5069138E+03
04/05/2011 00:00:08,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.2402066E+02, -0.8357497E+03, -0.4804131E+03
04/05/2011 00:15:02,  0.2000013E+02,  0.0000000E+00,  0.2000013E+03, -0.5703395E+02, -0.1980083E+04, -0.1140679E+04
04/05/2011 00:30:44,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.8811676E+02, -0.3042582E+04, -0.1762335E+04
04/05/2011 00:45:04,  0.1999997E+02,  0.0000000E+00,  0.1999997E+03, -0.9838209E+02, -0.3365108E+04, -0.1967642E+04
04/05/2011 01:00:44,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.9366075E+02, -0.3159912E+04, -0.1873216E+04
04/05/2011 01:15:26,  0.1999988E+02,  0.0000000E+00,  0.1999988E+03, -0.1192607E+03, -0.3945927E+04, -0.2385214E+04
04/05/2011 01:30:11,  0.2000012E+02,  0.0000000E+00,  0.2000012E+03, -0.1439058E+03, -0.4622356E+04, -0.2878117E+04
04/05/2011 01:45:10,  0.1999990E+02,  0.0000000E+00,  0.1999991E+03, -0.1489505E+03, -0.4575626E+04, -0.2979009E+04
04/05/2011 02:00:34,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.1370342E+03, -0.4010439E+04, -0.2740685E+04
04/05/2011 02:15:36,  0.1999995E+02,  0.0000000E+00,  0.1999995E+03, -0.1440285E+03, -0.3987751E+04, -0.2880570E+04
04/05/2011 02:30:04,  0.2000010E+02,  0.0000000E+00,  0.2000011E+03, -0.1642320E+03, -0.4248333E+04, -0.3284639E+04
04/05/2011 02:45:06,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.1635078E+03, -0.3912570E+04, -0.3270156E+04
04/05/2011 03:00:11,  0.1999999E+02,  0.0000000E+00,  0.2000000E+03, -0.1609298E+03, -0.3543103E+04, -0.3218595E+04
04/05/2011 03:15:23,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03, -0.1490670E+03, -0.3037328E+04, -0.2981339E+04
04/05/2011 03:30:12,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1456899E+03, -0.2765246E+04, -0.2913798E+04
04/05/2011 03:45:22,  0.1999998E+02,  0.0000000E+00,  0.1999998E+03, -0.1356711E+03, -0.2396344E+04, -0.2713422E+04
04/05/2011 04:00:01,  0.1999995E+02,  0.0000000E+00,  0.1999996E+03, -0.1298981E+03, -0.2157566E+04, -0.2597962E+04
04/05/2011 04:15:09,  0.2000012E+02,  0.0000000E+00,  0.2000012E+03, -0.1155353E+03, -0.1816503E+04, -0.2310705E+04
04/05/2011 04:30:04,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03, -0.1102485E+03, -0.1656756E+04, -0.2204970E+04
04/05/2011 04:45:16,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.1115245E+03, -0.1610233E+04, -0.2230490E+04
04/05/2011 05:00:19,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.1094164E+03, -0.1523022E+04, -0.2188328E+04
04/05/2011 05:15:02,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03, -0.9028017E+02, -0.1206146E+04, -0.1805603E+04
04/05/2011 05:30:20,  0.2000012E+02,  0.0000000E+00,  0.2000012E+03, -0.6646816E+02, -0.8514963E+03, -0.1329363E+04
04/05/2011 05:45:24,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03, -0.5428293E+02, -0.6738421E+03, -0.1085658E+04
04/05/2011 06:00:52,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.4861115E+02, -0.5885152E+03, -0.9722225E+03
04/05/2011 06:15:04,  0.2000012E+02,  0.0000000E+00,  0.2000012E+03, -0.2001332E+02, -0.1488216E+03, -0.4002660E+03
04/05/2011 06:30:23,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.1289462E+02,  0.5523542E+03,  0.2578924E+03
04/05/2011 06:45:35,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03,  0.2357221E+02,  0.8250274E+03,  0.4714442E+03
04/05/2011 07:00:55,  0.2000006E+02,  0.0000000E+00,  0.2000005E+03,  0.2094320E+02,  0.7397329E+03,  0.4188640E+03
04/05/2011 07:15:42,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03,  0.4608667E+02,  0.1613033E+04,  0.9217333E+03
04/05/2011 07:30:43,  0.1999994E+02,  0.0000000E+00,  0.1999994E+03,  0.7833987E+02,  0.2741896E+04,  0.1566797E+04
04/05/2011 07:45:46,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.8689740E+02,  0.3041409E+04,  0.1737948E+04
04/05/2011 08:00:12,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03,  0.8556047E+02,  0.2994616E+04,  0.1711209E+04
04/05/2011 08:15:39,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.1013507E+03,  0.3547273E+04,  0.2027013E+04
04/05/2011 08:30:19,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.1256110E+03,  0.4396385E+04,  0.2512220E+04
04/05/2011 08:45:16,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.1303368E+03,  0.4561787E+04,  0.2606735E+04
04/05/2011 09:00:49,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.1200221E+03,  0.4200772E+04,  0.2400441E+04
04/05/2011 09:15:41,  0.1999997E+02,  0.0000000E+00,  0.1999997E+03,  0.1222395E+03,  0.4278382E+04,  0.2444790E+04
04/05/2011 09:30:04,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03,  0.1328396E+03,  0.4649387E+04,  0.2656793E+04
04/05/2011 09:45:55,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03,  0.1338308E+03,  0.4684077E+04,  0.2676615E+04
04/05/2011 10:00:50,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.1257111E+03,  0.4399889E+04,  0.2514222E+04
04/05/2011 10:16:09,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03,  0.1113551E+03,  0.3897427E+04,  0.2227101E+04
04/05/2011 10:30:20,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03,  0.1052882E+03,  0.3685087E+04,  0.2105764E+04
04/05/2011 10:45:55,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.9546099E+02,  0.3341135E+04,  0.1909220E+04
04/05/2011 11:00:26,  0.2000006E+02,  0.0000000E+00,  0.2000007E+03,  0.8502779E+02,  0.2975973E+04,  0.1700556E+04
04/05/2011 11:15:27,  0.2000011E+02,  0.0000000E+00,  0.2000011E+03,  0.5713871E+02,  0.1999855E+04,  0.1142774E+04
04/05/2011 11:30:42,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03,  0.3295457E+02,  0.1153439E+04,  0.6590913E+03
04/05/2011 11:45:05,  0.1999992E+02,  0.0000000E+00,  0.1999992E+03,  0.2672239E+02,  0.9353378E+03,  0.5344478E+03
04/05/2011 12:00:04,  0.2000001E+02,  0.0000000E+00,  0.2000000E+03,  0.2460242E+02,  0.8611331E+03,  0.4920485E+03
04/05/2011 12:15:15,  0.2000011E+02,  0.0000000E+00,  0.2000011E+03, -0.2285542E+01, -0.7954846E+02, -0.4571085E+02
04/05/2011 12:30:24,  0.2000012E+02,  0.0000000E+00,  0.2000012E+03, -0.3422427E+02, -0.1196159E+04, -0.6844854E+03
04/05/2011 12:45:45,  0.2000000E+02,  0.0000000E+00,  0.2000001E+03, -0.4275029E+02, -0.1493073E+04, -0.8550056E+03
04/05/2011 13:00:12,  0.1999995E+02,  0.0000000E+00,  0.1999995E+03, -0.4089488E+02, -0.1426958E+04, -0.8178975E+03
04/05/2011 13:15:05,  0.2000017E+02,  0.0000000E+00,  0.2000016E+03, -0.7332517E+02, -0.2554910E+04, -0.1466504E+04
04/05/2011 13:31:14,  0.2000012E+02,  0.0000000E+00,  0.2000012E+03, -0.1011419E+03, -0.3513491E+04, -0.2022837E+04
04/05/2011 13:45:11,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.1092430E+03, -0.3775858E+04, -0.2184860E+04
04/05/2011 14:00:25,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1037752E+03, -0.3559207E+04, -0.2075505E+04
04/05/2011 14:15:02,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.1259230E+03, -0.4268839E+04, -0.2518461E+04
04/05/2011 14:30:05,  0.2000015E+02,  0.0000000E+00,  0.2000015E+03, -0.1478177E+03, -0.4914837E+04, -0.2956355E+04
04/05/2011 14:45:06,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.1479446E+03, -0.4786803E+04, -0.2958892E+04
04/05/2011 15:00:19,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.1336453E+03, -0.4191151E+04, -0.2672907E+04
04/05/2011 15:15:52,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.1356033E+03, -0.4086889E+04, -0.2712066E+04
04/05/2011 15:30:13,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.1399678E+03, -0.4033575E+04, -0.2799354E+04
04/05/2011 15:45:03,  0.2000010E+02,  0.0000000E+00,  0.2000010E+03, -0.1363878E+03, -0.3726924E+04, -0.2727755E+04
04/05/2011 16:00:27,  0.1999992E+02,  0.0000000E+00,  0.1999992E+03, -0.1291035E+03, -0.3333420E+04, -0.2582068E+04
04/05/2011 16:15:44,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1218791E+03, -0.2974965E+04, -0.2437578E+04
04/05/2011 16:31:05,  0.2000003E+02,  0.0000000E+00,  0.2000004E+03, -0.1195165E+03, -0.2753022E+04, -0.2390326E+04
04/05/2011 16:46:01,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.1131202E+03, -0.2463329E+04, -0.2262398E+04
04/05/2011 17:00:04,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.1102823E+03, -0.2280011E+04, -0.2205639E+04
04/05/2011 17:15:12,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03, -0.9804817E+02, -0.1919127E+04, -0.1960955E+04
04/05/2011 17:30:14,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.8631721E+02, -0.1612293E+04, -0.1726334E+04
04/05/2011 17:45:38,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.7970992E+02, -0.1426645E+04, -0.1594186E+04
04/05/2011 18:00:01,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.7890073E+02, -0.1363912E+04, -0.1578000E+04
04/05/2011 18:15:26,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.5467476E+02, -0.8954471E+03, -0.1093481E+04
04/05/2011 18:30:18,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.2828387E+02, -0.3936772E+03, -0.5656674E+03
04/05/2011 18:45:07,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03, -0.1438880E+02, -0.1374130E+03, -0.2877686E+03
04/05/2011 19:00:05,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1216685E+02, -0.9894277E+02, -0.2433298E+03
04/05/2011 19:15:13,  0.2000010E+02,  0.0000000E+00,  0.2000010E+03,  0.1063752E+02,  0.4573105E+03,  0.2127525E+03
04/05/2011 19:30:09,  0.2000010E+02,  0.0000000E+00,  0.2000010E+03,  0.4099437E+02,  0.1434803E+04,  0.8198873E+03
04/05/2011 19:45:30,  0.2000005E+02,  0.0000000E+00,  0.2000004E+03,  0.4794895E+02,  0.1678213E+04,  0.9589790E+03
04/05/2011 20:00:42,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03,  0.4134531E+02,  0.1447086E+04,  0.8269062E+03
04/05/2011 20:16:04,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03,  0.6246632E+02,  0.2186322E+04,  0.1249327E+04
04/05/2011 20:30:19,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.9258855E+02,  0.3240599E+04,  0.1851771E+04
04/05/2011 20:45:42,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03,  0.1045980E+03,  0.3660931E+04,  0.2091960E+04
04/05/2011 21:00:22,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03,  0.1002125E+03,  0.3507437E+04,  0.2004250E+04
04/05/2011 21:15:54,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03,  0.1044475E+03,  0.3655663E+04,  0.2088950E+04
04/05/2011 21:30:13,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03,  0.1157668E+03,  0.4051836E+04,  0.2315335E+04
04/05/2011 21:45:59,  0.2000010E+02,  0.0000000E+00,  0.2000010E+03,  0.1098855E+03,  0.3845991E+04,  0.2197709E+04
