TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
04/05/2011 22:00:20,  0.2000010E+02, -0.2047781E+02,  0.1892540E+03,  0.9632460E+02,  0.3739187E+04,  0.2047679E+04
04/05/2011 22:15:09,  0.2000013E+02, -0.2737999E+02,  0.1856566E+03,  0.8290855E+02,  0.3292661E+04,  0.1787510E+04
04/05/2011 22:30:16,  0.2000010E+02, -0.2303391E+02,  0.1875382E+03,  0.7663638E+02,  0.3077168E+04,  0.1664090E+04
04/05/2011 22:45:18,  0.2000010E+02, -0.3377771E+02,  0.1822281E+03,  0.7304404E+02,  0.2946163E+04,  0.1591216E+04
04/05/2011 23:00:07,  0.2000005E+02, -0.1573549E+02,  0.1915904E+03,  0.6918542E+02,  0.2807170E+04,  0.1513471E+04
04/05/2011 23:15:11,  0.2000007E+02, -0.3494210E+02,  0.1814740E+03,  0.5603162E+02,  0.2364468E+04,  0.1257060E+04
04/05/2011 23:30:01,  0.2000010E+02, -0.2475720E+02,  0.1868574E+03,  0.4458484E+02,  0.1980207E+04,  0.1034401E+04
04/05/2011 23:45:04,  0.2000002E+02, -0.1888451E+02,  0.1901184E+03,  0.4032151E+02,  0.1833680E+04,  0.9508865E+03
05/05/2011 00:00:03,  0.2000014E+02, -0.2018946E+02,  0.1894035E+03,  0.3803193E+02,  0.1752823E+04,  0.9057698E+03
05/05/2011 00:15:11,  0.2000011E+02, -0.2249588E+02,  0.1882033E+03,  0.5968374E+01,  0.7050676E+03,  0.2906982E+03
05/05/2011 00:31:03,  0.2000008E+02, -0.1807381E+02,  0.1905149E+03, -0.2785890E+02, -0.3888510E+03, -0.3541263E+03
05/05/2011 00:45:26,  0.2000011E+02, -0.1668379E+02,  0.1913141E+03, -0.4268367E+02, -0.8587308E+03, -0.6327539E+03
05/05/2011 01:00:01,  0.2000009E+02, -0.2335164E+02,  0.1881141E+03, -0.4331690E+02, -0.8709936E+03, -0.6409416E+03
05/05/2011 01:15:02,  0.2000002E+02, -0.2934481E+02,  0.1852738E+03, -0.7580781E+02, -0.1921093E+04, -0.1259870E+04
05/05/2011 01:30:01,  0.1999971E+02, -0.2540809E+02,  0.1872800E+03, -0.1057020E+03, -0.2875673E+04, -0.1825133E+04
05/05/2011 01:45:06,  0.2000010E+02, -0.2324576E+02,  0.1882571E+03, -0.1139402E+03, -0.3117334E+04, -0.1972420E+04
05/05/2011 02:00:39,  0.2000012E+02, -0.2180637E+02,  0.1889303E+03, -0.1051542E+03, -0.2807981E+04, -0.1794781E+04
05/05/2011 02:15:03,  0.1999995E+02, -0.2450863E+02,  0.1875397E+03, -0.1263886E+03, -0.3471154E+04, -0.2190916E+04
05/05/2011 02:30:11,  0.2000005E+02, -0.2620731E+02,  0.1867280E+03, -0.1449816E+03, -0.4036198E+04, -0.2532841E+04
05/05/2011 02:45:49,  0.2000009E+02, -0.2586772E+02,  0.1870018E+03, -0.1467510E+03, -0.4049846E+04, -0.2552205E+04
05/05/2011 03:00:01,  0.2000008E+02, -0.2582161E+02,  0.1870955E+03, -0.1406274E+03, -0.3817249E+04, -0.2424763E+04
05/05/2011 03:15:19,  0.2000011E+02, -0.2661395E+02,  0.1873386E+03, -0.1524088E+03, -0.4160999E+04, -0.2638609E+04
05/05/2011 03:30:22,  0.2000020E+02, -0.4171428E+02,  0.1808183E+03, -0.1661560E+03, -0.4558625E+04, -0.2886434E+04
05/05/2011 03:45:01,  0.2000012E+02, -0.3784081E+02,  0.1833891E+03, -0.1681652E+03, -0.4575176E+04, -0.2909211E+04
05/05/2011 04:00:03,  0.2000007E+02, -0.3672590E+02,  0.1844553E+03, -0.1576980E+03, -0.4202234E+04, -0.2697835E+04
05/05/2011 04:15:17,  0.2000010E+02, -0.4129294E+02,  0.1844162E+03, -0.1489969E+03, -0.3892770E+04, -0.2521563E+04
05/05/2011 04:30:04,  0.2000007E+02, -0.3304509E+02,  0.1882188E+03, -0.1460841E+03, -0.3769471E+04, -0.2455023E+04
05/05/2011 04:45:02,  0.2000020E+02, -0.3473857E+02,  0.1864463E+03, -0.1353278E+03, -0.3400709E+04, -0.2241413E+04
05/05/2011 05:00:15,  0.2000009E+02, -0.2875739E+02,  0.1878663E+03, -0.1262984E+03, -0.3093349E+04, -0.2062543E+04
05/05/2011 05:15:19,  0.2000008E+02, -0.2463619E+02,  0.1890487E+03, -0.1141908E+03, -0.2698794E+04, -0.1829201E+04
05/05/2011 05:30:18,  0.2000006E+02, -0.2541335E+02,  0.1883146E+03, -0.1082540E+03, -0.2507794E+04, -0.1714795E+04
05/05/2011 05:45:23,  0.2000006E+02, -0.2576741E+02,  0.1880383E+03, -0.1043362E+03, -0.2381413E+04, -0.1638498E+04
05/05/2011 06:00:21,  0.1999999E+02, -0.2614144E+02,  0.1876972E+03, -0.1022246E+03, -0.2312865E+04, -0.1596338E+04
05/05/2011 06:15:04,  0.2000017E+02, -0.1571544E+02,  0.1925854E+03, -0.7468914E+02, -0.1447213E+04, -0.1078077E+04
05/05/2011 06:30:45,  0.2000008E+02, -0.1923290E+02,  0.1916974E+03, -0.4529219E+02, -0.5376768E+03, -0.5303262E+03
05/05/2011 06:45:22,  0.2000009E+02, -0.3381120E+02,  0.1865909E+03, -0.2732772E+02,  0.7240955E+01, -0.1989839E+03
05/05/2011 07:00:20,  0.2000010E+02, -0.2599550E+02,  0.1892505E+03, -0.1993156E+02,  0.2253628E+03, -0.6390859E+02
05/05/2011 07:15:21,  0.2000010E+02, -0.2916340E+02,  0.1864346E+03,  0.9641045E+01,  0.1147740E+04,  0.4887516E+03
05/05/2011 07:30:13,  0.2000004E+02, -0.3017632E+02,  0.1850864E+03,  0.3814597E+02,  0.2025179E+04,  0.1016898E+04
05/05/2011 07:45:45,  0.2000012E+02, -0.3331539E+02,  0.1831793E+03,  0.4477607E+02,  0.2209546E+04,  0.1133403E+04
05/05/2011 08:00:04,  0.2000012E+02, -0.3206231E+02,  0.1818403E+03,  0.3964835E+02,  0.2030011E+04,  0.1032012E+04
05/05/2011 08:15:15,  0.2000016E+02, -0.5446868E+02,  0.1674836E+03,  0.5778855E+02,  0.2599686E+04,  0.1372043E+04
05/05/2011 08:30:23,  0.2000008E+02, -0.4090112E+02,  0.1781919E+03,  0.8220776E+02,  0.3360065E+04,  0.1826667E+04
05/05/2011 08:45:27,  0.2000008E+02, -0.3256086E+02,  0.1841917E+03,  0.8805620E+02,  0.3522364E+04,  0.1928696E+04
05/05/2011 09:00:00,  0.2000010E+02, -0.2130164E+02,  0.1897566E+03,  0.8501776E+02,  0.3403482E+04,  0.1864053E+04
05/05/2011 09:15:10,  0.2000014E+02, -0.1701206E+02,  0.1918837E+03,  0.1064797E+03,  0.4080275E+04,  0.2266001E+04
05/05/2011 09:30:31,  0.2000010E+02, -0.3295990E+02,  0.1845766E+03,  0.1322430E+03,  0.4896278E+04,  0.2749278E+04
05/05/2011 09:45:34,  0.2000011E+02, -0.4141584E+02,  0.1811074E+03,  0.1422744E+03,  0.5204137E+04,  0.2933850E+04
05/05/2011 10:00:29,  0.2000012E+02, -0.4449195E+02,  0.1806605E+03,  0.1381723E+03,  0.5058353E+04,  0.2851510E+04
05/05/2011 10:15:13,  0.2000009E+02, -0.4016661E+02,  0.1831241E+03,  0.1365853E+03,  0.5001720E+04,  0.2819860E+04
05/05/2011 10:30:24,  0.2000003E+02, -0.4877886E+02,  0.1763614E+03,  0.1384373E+03,  0.5058605E+04,  0.2854118E+04
05/05/2011 10:45:22,  0.2000009E+02, -0.5640575E+02,  0.1716771E+03,  0.1292850E+03,  0.4754993E+04,  0.2677866E+04
05/05/2011 11:00:03,  0.2000008E+02, -0.5232252E+02,  0.1715128E+03,  0.1186572E+03,  0.4405216E+04,  0.2474025E+04
05/05/2011 11:15:37,  0.2000015E+02, -0.4409054E+02,  0.1773011E+03,  0.9900594E+02,  0.3759140E+04,  0.2096995E+04
05/05/2011 11:30:14,  0.2000015E+02, -0.4686933E+02,  0.1765795E+03,  0.9028175E+02,  0.3468280E+04,  0.1927570E+04
05/05/2011 11:45:06,  0.2000005E+02, -0.4520913E+02,  0.1778113E+03,  0.8356108E+02,  0.3238237E+04,  0.1794406E+04
05/05/2011 12:00:05,  0.2000003E+02, -0.3822575E+02,  0.1820603E+03,  0.8498133E+02,  0.3272788E+04,  0.1816130E+04
05/05/2011 12:15:10,  0.2000008E+02, -0.3031647E+02,  0.1861614E+03,  0.6195354E+02,  0.2504103E+04,  0.1368805E+04
05/05/2011 12:30:04,  0.2000010E+02, -0.2749562E+02,  0.1877594E+03,  0.3854618E+02,  0.1727362E+04,  0.9155244E+03
05/05/2011 12:45:08,  0.2000009E+02, -0.1755820E+02,  0.1921033E+03,  0.2743069E+02,  0.1358246E+04,  0.6993401E+03
05/05/2011 13:00:16,  0.2000012E+02, -0.1570794E+02,  0.1933946E+03,  0.2705020E+02,  0.1342507E+04,  0.6895780E+03
05/05/2011 13:15:18,  0.2000012E+02, -0.3326889E+02,  0.1862387E+03, -0.8130276E+01,  0.1880526E+03,  0.1246064E+02
05/05/2011 13:30:06,  0.2000009E+02, -0.3897585E+02,  0.1847288E+03, -0.4450553E+02, -0.9962310E+03, -0.6848567E+03
05/05/2011 13:45:39,  0.2000016E+02, -0.3694294E+02,  0.1866083E+03, -0.5883684E+02, -0.1452900E+04, -0.9573395E+03
05/05/2011 14:00:18,  0.2000009E+02, -0.3948407E+02,  0.1869648E+03, -0.5580165E+02, -0.1343630E+04, -0.8972384E+03
05/05/2011 14:15:20,  0.2000014E+02, -0.3245364E+02,  0.1882556E+03, -0.8793365E+02, -0.2385401E+04, -0.1513348E+04
05/05/2011 14:30:33,  0.2000008E+02, -0.4091626E+02,  0.1848444E+03, -0.1232737E+03, -0.3519172E+04, -0.2187426E+04
05/05/2011 14:45:13,  0.2000009E+02, -0.3468552E+02,  0.1866359E+03, -0.1350686E+03, -0.3872755E+04, -0.2405553E+04
05/05/2011 15:00:44,  0.2000014E+02, -0.2497041E+02,  0.1896621E+03, -0.1284503E+03, -0.3627392E+04, -0.2270895E+04
05/05/2011 15:15:07,  0.2000006E+02, -0.2157513E+02,  0.1903849E+03, -0.1380294E+03, -0.3910845E+04, -0.2448540E+04
05/05/2011 15:30:06,  0.2000004E+02, -0.2233826E+02,  0.1898039E+03, -0.1513739E+03, -0.4306628E+04, -0.2696097E+04
05/05/2011 15:45:19,  0.2000011E+02, -0.1821475E+02,  0.1916797E+03, -0.1434271E+03, -0.4004899E+04, -0.2533250E+04
05/05/2011 16:00:25,  0.2000010E+02, -0.1290458E+02,  0.1944045E+03, -0.1361332E+03, -0.3725387E+04, -0.2383844E+04
05/05/2011 16:15:22,  0.2000013E+02, -0.2309165E+02,  0.1906703E+03, -0.1363229E+03, -0.3695064E+04, -0.2379620E+04
05/05/2011 16:30:04,  0.2000009E+02, -0.2894261E+02,  0.1900656E+03, -0.1438448E+03, -0.3899801E+04, -0.2513689E+04
05/05/2011 16:45:08,  0.2000014E+02, -0.2137258E+02,  0.1904685E+03, -0.1458915E+03, -0.3925349E+04, -0.2540314E+04
05/05/2011 17:00:09,  0.2000003E+02, -0.3288688E+02,  0.1844303E+03, -0.1397862E+03, -0.3697481E+04, -0.2412202E+04
05/05/2011 17:15:40,  0.2000007E+02, -0.3361756E+02,  0.1848432E+03, -0.1253404E+03, -0.3209133E+04, -0.2125802E+04
05/05/2011 17:30:01,  0.2000006E+02, -0.4964137E+02,  0.1782389E+03, -0.1135272E+03, -0.2811996E+04, -0.1892025E+04
05/05/2011 17:45:04,  0.2000016E+02, -0.3844917E+02,  0.1824367E+03, -0.1038603E+03, -0.2486897E+04, -0.1700415E+04
05/05/2011 18:00:04,  0.2000008E+02, -0.2427991E+02,  0.1884915E+03, -0.9817952E+02, -0.2290949E+04, -0.1585424E+04
05/05/2011 18:15:09,  0.2000012E+02, -0.2293625E+02,  0.1890122E+03, -0.7554765E+02, -0.1561914E+04, -0.1151197E+04
05/05/2011 18:30:07,  0.2000016E+02, -0.1908718E+02,  0.1908373E+03, -0.5938387E+02, -0.1052020E+04, -0.8446244E+03
05/05/2011 18:45:30,  0.2000007E+02, -0.2127107E+02,  0.1898417E+03, -0.5229329E+02, -0.8348834E+03, -0.7118038E+03
05/05/2011 19:00:04,  0.2000006E+02, -0.2893319E+02,  0.1865900E+03, -0.5297428E+02, -0.8609419E+03, -0.7249538E+03
05/05/2011 19:15:28,  0.2000005E+02, -0.5508530E+02,  0.1731181E+03, -0.3035586E+02, -0.1461231E+03, -0.2966158E+03
05/05/2011 19:30:27,  0.2000009E+02, -0.5713499E+02,  0.1702490E+03, -0.8283322E+01,  0.5407851E+03,  0.1174652E+03
05/05/2011 19:45:21,  0.2000018E+02, -0.5892681E+02,  0.1682293E+03, -0.3478396E-01,  0.7846157E+03,  0.2684692E+03
05/05/2011 20:00:37,  0.2000014E+02, -0.6370701E+02,  0.1657198E+03,  0.7606542E-01,  0.7759731E+03,  0.2676036E+03
05/05/2011 20:15:05,  0.2000008E+02, -0.6227131E+02,  0.1635130E+03,  0.3049526E+02,  0.1739406E+04,  0.8427977E+03
05/05/2011 20:30:23,  0.2000013E+02, -0.5899278E+02,  0.1664458E+03,  0.6418792E+02,  0.2801785E+04,  0.1477656E+04
05/05/2011 20:45:10,  0.2000007E+02, -0.5295364E+02,  0.1719738E+03,  0.7753283E+02,  0.3207900E+04,  0.1724448E+04
05/05/2011 21:00:13,  0.2000014E+02, -0.5920293E+02,  0.1703168E+03,  0.7713861E+02,  0.3176267E+04,  0.1711296E+04
05/05/2011 21:15:23,  0.2000012E+02, -0.5085573E+02,  0.1734944E+03,  0.9498151E+02,  0.3739983E+04,  0.2047846E+04
05/05/2011 21:30:23,  0.2000015E+02, -0.4749851E+02,  0.1732228E+03,  0.1143336E+03,  0.4351862E+04,  0.2412695E+04
05/05/2011 21:45:50,  0.2000007E+02, -0.5331273E+02,  0.1717079E+03,  0.1146138E+03,  0.4345168E+04,  0.2413235E+04
05/05/2011 22:00:19,  0.2000016E+02, -0.6147791E+02,  0.1677150E+03,  0.1055875E+03,  0.4040140E+04,  0.2237449E+04
05/05/2011 22:15:05,  0.2000009E+02, -0.5911383E+02,  0.1673519E+03,  0.1058332E+03,  0.4040963E+04,  0.2240473E+04
05/05/2011 22:30:16,  0.2000012E+02, -0.4846889E+02,  0.1729847E+03,  0.1115169E+03,  0.4217101E+04,  0.2346822E+04
05/05/2011 22:45:11,  0.2000006E+02, -0.4282961E+02,  0.1766261E+03,  0.1102310E+03,  0.4162493E+04,  0.2318500E+04
05/05/2011 23:00:29,  0.2000001E+02, -0.4930982E+02,  0.1751960E+03,  0.1020204E+03,  0.3883556E+04,  0.2158358E+04
05/05/2011 23:15:20,  0.2000006E+02, -0.5150814E+02,  0.1745730E+03,  0.9322572E+02,  0.3588832E+04,  0.1988371E+04
05/05/2011 23:30:09,  0.2000004E+02, -0.4574664E+02,  0.1778565E+03,  0.8658896E+02,  0.3366826E+04,  0.1860531E+04
05/05/2011 23:45:02,  0.1999999E+02, -0.3593077E+02,  0.1829529E+03,  0.8199200E+02,  0.3210065E+04,  0.1771266E+04
06/05/2011 00:00:00,  0.2000016E+02, -0.2807079E+02,  0.1875807E+03,  0.7841578E+02,  0.3086012E+04,  0.1701234E+04
06/05/2011 00:15:51,  0.2000012E+02, -0.2371616E+02,  0.1901786E+03,  0.5078666E+02,  0.2174100E+04,  0.1170963E+04
06/05/2011 00:30:49,  0.2000014E+02, -0.1255553E+02,  0.1950212E+03,  0.2700632E+02,  0.1394817E+04,  0.7170569E+03
06/05/2011 00:45:10,  0.2000008E+02, -0.2137084E+02,  0.1914145E+03,  0.1744526E+02,  0.1082977E+04,  0.5360003E+03
06/05/2011 01:00:02,  0.2000013E+02, -0.4085839E+02,  0.1839094E+03,  0.1683729E+02,  0.1061135E+04,  0.5250096E+03
06/05/2011 01:15:17,  0.2000010E+02, -0.4045676E+02,  0.1851930E+03, -0.1694454E+02, -0.4318599E+02, -0.1186234E+03
06/05/2011 01:30:15,  0.2000009E+02, -0.2956796E+02,  0.1903012E+03, -0.5101469E+02, -0.1146855E+04, -0.7634423E+03
06/05/2011 01:45:19,  0.2000007E+02, -0.2522790E+02,  0.1904181E+03, -0.6397387E+02, -0.1554438E+04, -0.1002653E+04
06/05/2011 02:00:12,  0.2000007E+02, -0.2740495E+02,  0.1865642E+03, -0.6280947E+02, -0.1502749E+04, -0.9732285E+03
06/05/2011 02:15:03,  0.2000012E+02, -0.3121317E+02,  0.1845459E+03, -0.9657406E+02, -0.2590924E+04, -0.1609546E+04
06/05/2011 02:30:01,  0.2000010E+02, -0.4286908E+02,  0.1795169E+03, -0.1325628E+03, -0.3737464E+04, -0.2282514E+04
06/05/2011 02:45:03,  0.2000010E+02, -0.3343364E+02,  0.1849760E+03, -0.1437000E+03, -0.4064769E+04, -0.2479059E+04
06/05/2011 03:00:16,  0.2000004E+02, -0.3428119E+02,  0.1856207E+03, -0.1354372E+03, -0.3764792E+04, -0.2309385E+04
06/05/2011 03:15:04,  0.2000003E+02, -0.2404612E+02,  0.1900070E+03, -0.1548241E+03, -0.4361447E+04, -0.2665662E+04
06/05/2011 03:30:10,  0.2000008E+02, -0.1317926E+02,  0.1945357E+03, -0.1744614E+03, -0.4951769E+04, -0.3022583E+04
06/05/2011 03:45:13,  0.2000004E+02, -0.2897264E+02,  0.1877945E+03, -0.1745536E+03, -0.4897419E+04, -0.3005517E+04
06/05/2011 04:00:39,  0.2000019E+02, -0.3426492E+02,  0.1855102E+03, -0.1683206E+03, -0.4646386E+04, -0.2871963E+04
06/05/2011 04:15:32,  0.2000016E+02, -0.7368475E+02,  0.1674786E+03, -0.1701791E+03, -0.4659314E+04, -0.2892049E+04
06/05/2011 04:30:16,  0.2000009E+02, -0.5555037E+02,  0.1745012E+03, -0.1781577E+03, -0.4866590E+04, -0.3025959E+04
06/05/2011 04:45:19,  0.2000009E+02, -0.5421711E+02,  0.1770166E+03, -0.1723683E+03, -0.4635447E+04, -0.2900407E+04
06/05/2011 05:00:08,  0.2000012E+02, -0.5351794E+02,  0.1767377E+03, -0.1651378E+03, -0.4366062E+04, -0.2749817E+04
06/05/2011 05:15:05,  0.2000009E+02, -0.5794776E+02,  0.1761055E+03, -0.1559337E+03, -0.4041246E+04, -0.2564302E+04
06/05/2011 05:30:28,  0.2000007E+02, -0.4800166E+02,  0.1808493E+03, -0.1475632E+03, -0.3749381E+04, -0.2396442E+04
06/05/2011 05:45:05,  0.2000004E+02, -0.3875896E+02,  0.1847312E+03, -0.1405407E+03, -0.3505582E+04, -0.2255640E+04
06/05/2011 06:00:22,  0.1999999E+02, -0.3366219E+02,  0.1866647E+03, -0.1374627E+03, -0.3391243E+04, -0.2190095E+04
06/05/2011 06:15:24,  0.2000006E+02, -0.2737424E+02,  0.1891167E+03, -0.1169693E+03, -0.2731431E+04, -0.1801089E+04
06/05/2011 06:30:42,  0.2000005E+02, -0.2522697E+02,  0.1899522E+03, -0.9912771E+02, -0.2168290E+04, -0.1466515E+04
06/05/2011 06:45:14,  0.2000013E+02, -0.3986112E+02,  0.1842993E+03, -0.8942898E+02, -0.1867838E+04, -0.1286072E+04
06/05/2011 07:00:06,  0.2000018E+02, -0.5656668E+02,  0.1784882E+03, -0.8730220E+02, -0.1803016E+04, -0.1245492E+04
06/05/2011 07:15:14,  0.2000009E+02, -0.6583590E+02,  0.1751450E+03, -0.5565905E+02, -0.8072893E+03, -0.6550693E+03
06/05/2011 07:30:24,  0.2000012E+02, -0.5644289E+02,  0.1773322E+03, -0.2360818E+02,  0.1841959E+03, -0.6417093E+02
06/05/2011 07:45:07,  0.2000012E+02, -0.6297744E+02,  0.1734757E+03, -0.8395538E+01,  0.6380188E+03,  0.2101834E+03
06/05/2011 08:00:17,  0.2000014E+02, -0.6537403E+02,  0.1718425E+03, -0.5813768E+01,  0.6978425E+03,  0.2511176E+03
06/05/2011 08:15:09,  0.2000018E+02, -0.6366349E+02,  0.1701506E+03,  0.2676722E+02,  0.1718488E+04,  0.8558187E+03
06/05/2011 08:30:33,  0.2000008E+02, -0.6151598E+02,  0.1734352E+03,  0.6253962E+02,  0.2833732E+04,  0.1516922E+04
06/05/2011 08:45:26,  0.2000012E+02, -0.6278277E+02,  0.1724931E+03,  0.7348106E+02,  0.3152492E+04,  0.1710557E+04
06/05/2011 09:00:24,  0.2000014E+02, -0.6140324E+02,  0.1737793E+03,  0.6956481E+02,  0.3003272E+04,  0.1628131E+04
06/05/2011 09:15:08,  0.2000009E+02, -0.5365884E+02,  0.1765395E+03,  0.9082555E+02,  0.3669149E+04,  0.2021903E+04
06/05/2011 09:30:22,  0.2000011E+02, -0.5910781E+02,  0.1760838E+03,  0.1189248E+03,  0.4550286E+04,  0.2542188E+04
06/05/2011 09:45:09,  0.2000010E+02, -0.5346396E+02,  0.1771593E+03,  0.1241948E+03,  0.4694302E+04,  0.2631278E+04
06/05/2011 10:00:18,  0.2000011E+02, -0.5127493E+02,  0.1812516E+03,  0.1185516E+03,  0.4489172E+04,  0.2515756E+04
06/05/2011 10:15:08,  0.2000012E+02, -0.5507467E+02,  0.1798960E+03,  0.1313140E+03,  0.4890201E+04,  0.2752305E+04
06/05/2011 10:30:02,  0.2000012E+02, -0.5139912E+02,  0.1810256E+03,  0.1502602E+03,  0.5493599E+04,  0.3106138E+04
06/05/2011 10:45:20,  0.2000012E+02, -0.5554742E+02,  0.1819671E+03,  0.1552604E+03,  0.5642970E+04,  0.3195128E+04
06/05/2011 11:00:03,  0.2000011E+02, -0.4476056E+02,  0.1856565E+03,  0.1500828E+03,  0.5462424E+04,  0.3091701E+04
06/05/2011 11:15:13,  0.2000008E+02, -0.4876618E+02,  0.1847190E+03,  0.1423982E+03,  0.5203152E+04,  0.2941845E+04
06/05/2011 11:30:05,  0.2000008E+02, -0.6381870E+02,  0.1807255E+03,  0.1397169E+03,  0.5109842E+04,  0.2888128E+04
06/05/2011 11:45:05,  0.2000008E+02, -0.5433949E+02,  0.1837548E+03,  0.1333031E+03,  0.4889854E+04,  0.2761393E+04
06/05/2011 12:00:15,  0.2000008E+02, -0.4593525E+02,  0.1862148E+03,  0.1240551E+03,  0.4575206E+04,  0.2579826E+04
06/05/2011 12:15:02,  0.2000014E+02, -0.5905964E+02,  0.1821090E+03,  0.1035694E+03,  0.3888933E+04,  0.2182519E+04
06/05/2011 12:30:18,  0.2000009E+02, -0.4714491E+02,  0.1854680E+03,  0.9047974E+02,  0.3448592E+04,  0.1927467E+04
06/05/2011 12:45:28,  0.2000016E+02, -0.3680212E+02,  0.1884323E+03,  0.8168954E+02,  0.3146950E+04,  0.1753376E+04
06/05/2011 13:00:29,  0.2000009E+02, -0.4372681E+02,  0.1860990E+03,  0.8163623E+02,  0.3131341E+04,  0.1745928E+04
06/05/2011 13:15:37,  0.2000012E+02, -0.5326513E+02,  0.1822474E+03,  0.5014519E+02,  0.2078430E+04,  0.1135022E+04
06/05/2011 13:30:02,  0.2000010E+02, -0.5013728E+02,  0.1823225E+03,  0.2035595E+02,  0.1089351E+04,  0.5594459E+03
06/05/2011 13:45:30,  0.2000016E+02, -0.5510088E+02,  0.1794086E+03,  0.3647501E+01,  0.5389483E+03,  0.2374627E+03
06/05/2011 14:00:24,  0.2000007E+02, -0.5661985E+02,  0.1782555E+03,  0.3131310E+01,  0.5214427E+03,  0.2260387E+03
06/05/2011 14:15:09,  0.2000007E+02, -0.4375364E+02,  0.1811810E+03, -0.3292025E+02, -0.6646440E+03, -0.4673718E+03
06/05/2011 14:30:05,  0.2000008E+02, -0.5074691E+02,  0.1798536E+03, -0.6973711E+02, -0.1866361E+04, -0.1172393E+04
06/05/2011 14:45:26,  0.2000013E+02, -0.4131686E+02,  0.1840949E+03, -0.8344582E+02, -0.2300213E+04, -0.1430732E+04
06/05/2011 15:00:10,  0.2000007E+02, -0.3576044E+02,  0.1865598E+03, -0.7884186E+02, -0.2133812E+04, -0.1337739E+04
06/05/2011 15:15:29,  0.2000009E+02, -0.4605105E+02,  0.1835276E+03, -0.1071440E+03, -0.3046106E+04, -0.1876482E+04
06/05/2011 15:30:41,  0.2000014E+02, -0.3832018E+02,  0.1863873E+03, -0.1390621E+03, -0.4064075E+04, -0.2480327E+04
06/05/2011 15:45:01,  0.2000011E+02, -0.2778098E+02,  0.1906295E+03, -0.1482314E+03, -0.4325699E+04, -0.2644016E+04
06/05/2011 16:00:05,  0.2000018E+02, -0.2875212E+02,  0.1903752E+03, -0.1423148E+03, -0.4095373E+04, -0.2519844E+04
06/05/2011 16:15:16,  0.2000007E+02, -0.2886594E+02,  0.1902560E+03, -0.1462821E+03, -0.4190373E+04, -0.2587298E+04
06/05/2011 16:30:24,  0.2000011E+02, -0.2747293E+02,  0.1905619E+03, -0.1568586E+03, -0.4491568E+04, -0.2778431E+04
06/05/2011 16:46:04,  0.2000007E+02, -0.2168532E+02,  0.1923866E+03, -0.1483603E+03, -0.4167594E+04, -0.2601807E+04
06/05/2011 17:00:09,  0.2000007E+02, -0.1979135E+02,  0.1930694E+03, -0.1425910E+03, -0.3936815E+04, -0.2477872E+04
06/05/2011 17:15:36,  0.2000012E+02, -0.3921294E+02,  0.1869030E+03, -0.1413153E+03, -0.3857638E+04, -0.2440362E+04
06/05/2011 17:30:36,  0.2000007E+02, -0.5945871E+02,  0.1821736E+03, -0.1484432E+03, -0.4047235E+04, -0.2561305E+04
06/05/2011 17:45:03,  0.2000010E+02, -0.5034049E+02,  0.1844688E+03, -0.1494254E+03, -0.4040375E+04, -0.2564998E+04
06/05/2011 18:00:17,  0.2000012E+02, -0.5274659E+02,  0.1830239E+03, -0.1440901E+03, -0.3836582E+04, -0.2450169E+04
06/05/2011 18:15:07,  0.2000006E+02, -0.4187382E+02,  0.1863912E+03, -0.1338548E+03, -0.3482081E+04, -0.2244403E+04
06/05/2011 18:30:05,  0.2000009E+02, -0.6023645E+02,  0.1785938E+03, -0.1224100E+03, -0.3093727E+04, -0.2017796E+04
06/05/2011 18:45:05,  0.2000009E+02, -0.4396324E+02,  0.1833494E+03, -0.1164892E+03, -0.2882917E+04, -0.1896468E+04
06/05/2011 19:00:31,  0.2000007E+02, -0.3644182E+02,  0.1861460E+03, -0.1081831E+03, -0.2599415E+04, -0.1731608E+04
06/05/2011 19:15:02,  0.2000011E+02, -0.3033064E+02,  0.1886937E+03, -0.8569159E+02, -0.1872749E+04, -0.1302303E+04
06/05/2011 19:30:31,  0.2000003E+02, -0.1696293E+02,  0.1938682E+03, -0.6376857E+02, -0.1177143E+04, -0.8886991E+03
06/05/2011 19:45:05,  0.2000011E+02, -0.1483591E+02,  0.1941260E+03, -0.5430505E+02, -0.8824973E+03, -0.7117384E+03
06/05/2011 20:00:15,  0.2000010E+02, -0.5650507E+02,  0.1769721E+03, -0.5251905E+02, -0.8280406E+03, -0.6779155E+03
06/05/2011 20:15:13,  0.2000012E+02, -0.6268537E+02,  0.1707232E+03, -0.1755792E+02,  0.2798396E+03, -0.1977704E+02
06/05/2011 20:30:30,  0.2000007E+02, -0.5201267E+02,  0.1762357E+03,  0.1793695E+02,  0.1391487E+04,  0.6433506E+03
06/05/2011 20:45:10,  0.2000013E+02, -0.4414973E+02,  0.1792527E+03,  0.3395867E+02,  0.1880544E+04,  0.9384926E+03
06/05/2011 21:00:18,  0.2000014E+02, -0.5416679E+02,  0.1743759E+03,  0.3653628E+02,  0.1950492E+04,  0.9837163E+03
